id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
892860224430228458,Bed and breakfast in Chêne-Bourg · 1 bedroom · 1 bed · 1 bath,349877390,Sofien,,Chêne-Bourg,46.19644,6.19729,Private room,63,2,1,2023-06-09,0.15,1,364,1,
893364007275277165,Rental unit in Genève · ★4.93 · 1 bedroom · 1 bed · 1.5 baths,11608058,Loïk,,Commune de Genève,46.21129,6.14433,Private room,92,1,40,2023-12-17,5.50,1,36,40,
893462321987322074,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,17248473,Yooneet,,Commune de Genève,46.2135,6.14684,Entire home/apt,109,4,2,2023-12-08,0.40,5,68,2,
894080812043987318,Rental unit in Meyrin · ★3.79 · 1 bedroom · 1 bed · 1 bath,341261677,Yzy Loc,,Meyrin,46.2334,6.07577,Entire home/apt,200,1,18,2023-10-29,2.78,5,0,18,
894202538662685357,Rental unit in Genève · ★5.0 · 1 bedroom · 1 bed · 1 bath,360733016,Mariana,,Commune de Genève,46.21097,6.12819,Private room,64,2,28,2023-12-18,3.87,1,24,28,
895435029114168981,Bed and breakfast in Genève · 1 bedroom · 1 bed · 1 bath,20463144,Dani,,Commune de Genève,46.21318,6.13182,Private room,38,5,0,,,4,332,0,
896203305559570003,Rental unit in Genève · ★4.86 · 1 bedroom · 2 beds · 1 bath,18026623,Gabriella,,Commune de Genève,46.2118446,6.1459994,Entire home/apt,222,1,7,2023-12-08,1.03,1,216,7,
896361017387539976,Cabin in Collex-Bossy · 1 bedroom · 1 bed · 1 bath,26350011,Hélène,,Collex-Bossy,46.2792942,6.1266221,Entire home/apt,96,7,0,,,1,364,0,
897087350041057896,Rental unit in Genève · 4 bedrooms · 3 beds · 2.5 baths,12789772,Marina,,Commune de Genève,46.21606,6.11967,Entire home/apt,200,14,0,,,1,0,0,
897101988404658870,Rental unit in Genève · ★4.80 · 1 bedroom · 1 bed · 1 bath,45196198,Karoline,,Commune de Genève,46.20153,6.13662,Entire home/apt,,2,25,2023-09-14,3.62,1,0,25,
897493146771773891,Farm stay in Céligny · ★4.75 · 2 bedrooms · 4 beds · 1 bath,15613153,TabYgo,,Céligny,46.35168,6.19104,Entire home/apt,100,4,4,2023-11-29,0.90,1,0,4,
897643083705465153,Home in Veyrier · ★5.0 · 1 bedroom · 1 bath,128204859,Philippe,,Veyrier,46.17305,6.1806,Private room,59,1,7,2023-12-04,1.00,4,39,7,
897899621014874770,Bed and breakfast in Genève · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,516215929,Tal,,Commune de Genève,46.21244,6.13842,Private room,99,1,20,2023-10-12,2.78,1,180,20,
898291555751351313,Rental unit in Genève · ★4.57 · 1 bedroom · 1 bed · 1 bath,516296212,Berta,,Commune de Genève,46.2108,6.1455,Entire home/apt,98,4,7,2023-09-19,1.09,1,71,7,
898382628080107628,Rental unit in Petit-Lancy · 2 bedrooms · 2 beds · 1 bath,261144824,Killian,,Lancy,46.18878,6.12117,Entire home/apt,123,300,0,,,1,239,0,
898532252363752475,Rental unit in Genève · ★4.75 · 1 bedroom · 3 beds · 1 bath,20063697,Sonia,,Commune de Genève,46.19634,6.15684,Entire home/apt,149,1,4,2023-10-08,0.70,1,93,4,
899189419710273183,Rental unit in Genève · ★4.95 · 2 bedrooms · 2 beds · 1 bath,53339430,Ray,,Commune de Genève,46.2062874,6.1288072,Entire home/apt,208,2,39,2023-12-19,5.71,1,300,39,
899791647469292219,Rental unit in Genève · ★5.0 · 1 bedroom · 1 bed · 1 bath,387156254,Mauricio,,Commune de Genève,46.21874836457556,6.142655275762081,Entire home/apt,200,1,5,2023-12-03,0.80,2,365,5,
900415914140488124,Rental unit in Lancy · ★4.50 · 1 bedroom · 1 bed · 1 bath,464710138,Nouchine,,Lancy,46.17406,6.11523,Entire home/apt,,1,10,2023-10-07,1.46,1,0,10,
900533237074709310,Loft in Genève · 1 bedroom · 3 beds · 1 bath,17248473,Yooneet,,Commune de Genève,46.2022318,6.1632674,Entire home/apt,135,4,0,,,5,23,0,
900808355466773627,Rental unit in Genève · 1 bedroom · 2 beds · 1 bath,463220725,Ali,,Commune de Genève,46.20448842304496,6.160963894142822,Private room,100,1,0,,,1,269,0,
901555911651411299,Rental unit in Genève · ★4.80 · 1 bedroom · 1 bed · 1.5 baths,503227482,Victor Raúl,,Commune de Genève,46.20024,6.13027,Entire home/apt,107,1,10,2023-12-03,1.47,1,89,10,
901875503633377305,Rental unit in Genève · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,24604974,Alexandra,,Commune de Genève,46.2109192,6.147658,Entire home/apt,204,5,5,2023-11-30,0.74,1,323,5,
901999540349363400,Home in Meinier · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,114495652,Jacques,,Meinier,46.24555,6.23023,Entire home/apt,169,2,3,2023-11-11,0.60,1,85,3,
902058369046845477,Rental unit in Genève · ★4.26 · 1 bedroom · 1 bed · 1 shared bath,57784954,"Vivi, Victor",,Commune de Genève,46.20622,6.13041,Private room,57,1,34,2023-11-23,4.93,1,80,34,
902080768539566997,Rental unit in Genève · ★5.0 · 2 bedrooms · 2 beds · 1 bath,4415909,Jonathan,,Commune de Genève,46.21475,6.12949,Entire home/apt,100,3,4,2023-08-06,0.70,1,5,4,
902097725401024062,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,17762101,Sarah,,Commune de Genève,46.18956,6.14523,Private room,,18,2,2023-10-30,0.45,2,0,2,
902123710469188312,Rental unit in Genève · ★4.82 · 1 bedroom · 2 beds · 1.5 baths,269299505,A.,,Commune de Genève,46.19648090673284,6.148259514819343,Entire home/apt,,2,11,2023-09-17,1.74,1,0,11,
902235916116201076,Rental unit in Petit-Lancy · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,174223166,Yvan,,Lancy,46.185327308742245,6.110373884439468,Private room,71,1,4,2023-11-16,0.60,3,215,4,
902513888318731108,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,221816262,Ulisse,,Commune de Genève,46.1882,6.15335,Entire home/apt,130,5,0,,,5,87,0,
902738931318046775,Serviced apartment in Pregny-Chambésy · ★5.0 · 1 bedroom · 1 bed · 1 private bath,30064883,Alice,,Pregny-Chambésy,46.24472,6.12987,Private room,80,1,19,2023-11-25,2.88,1,172,19,
903013385049231659,Home in Lancy · ★4.33 · 2 bedrooms · 3 beds · 2 baths,28406311,Delphine,,Lancy,46.17109,6.13501,Entire home/apt,198,5,3,2023-07-27,0.51,1,363,3,
903351743264758953,Rental unit in Vernier · ★New · 1 bedroom · 1 bed · Half-bath,15751779,Anastasia,,Vernier,46.217574536794146,6.105203591287136,Private room,,1,0,,,1,259,0,
903718734252246823,Home in Veyrier · ★5.0 · 1 bedroom · 1 bed · 1 bath,517583468,Jose,,Veyrier,46.16986,6.15848,Private room,45,2,28,2023-12-13,4.18,1,328,28,
904268304431655010,Rental unit in Genève · ★4.54 · 1 bedroom · 2 beds · 1 bath,203608563,Bilel,,Commune de Genève,46.20781,6.1429,Entire home/apt,100,1,50,2023-12-13,8.38,17,0,50,
904289879461439229,Rental unit in Genève · ★4.59 · Studio · 1 bed · 1 bath,203608563,Bilel,,Commune de Genève,46.20246,6.12713,Entire home/apt,80,1,45,2023-11-26,6.65,17,0,45,
904448969194022104,Rental unit in Genève · ★4.32 · Studio · 1 bed · 1 bath,203608563,Bilel,,Commune de Genève,46.19726,6.13623,Entire home/apt,76,1,40,2023-12-03,5.80,17,0,40,
904499961684140290,Rental unit in Genève · 1 bedroom · 2 beds · 1 bath,51077760,Donghai,,Commune de Genève,46.19121,6.15407,Entire home/apt,80,3,0,,,1,2,0,
904502543110896386,Rental unit in Genève · ★4.43 · Studio · 1 bed · 1 bath,203608563,Bilel,,Commune de Genève,46.20572,6.16102,Entire home/apt,77,1,21,2023-12-10,3.04,17,355,21,
904525609074006499,Rental unit in Genève · ★4.32 · Studio · 1 bed · 1 bath,203608563,Bilel,,Commune de Genève,46.20029,6.13192,Entire home/apt,85,1,19,2023-12-10,2.84,17,348,19,
904564790317108024,Rental unit in Carouge · ★4.83 · 1 bedroom · 1 bed · 1 bath,434932172,Ruben,,Commune de Genève,46.19068381800367,6.136170475943976,Private room,71,1,12,2023-12-09,1.99,1,342,12,
904807819740590802,Rental unit in Genève · 1 bedroom · 1 bed · 1.5 shared baths,475271807,Jenny,,Commune de Genève,46.22758,6.12991,Private room,80,2,1,2023-08-27,0.24,1,354,1,
905160853945785990,Bed and breakfast in Genève · 1 bedroom · 1 bed · 1 bath,50015263,Cordy,,Commune de Genève,46.19763,6.14318,Private room,89,1,2,2023-11-24,1.28,10,241,2,
905167780026363235,Bed and breakfast in Genève · 1 bedroom · 1 bed · 1 bath,50015263,Cordy,,Commune de Genève,46.19708,6.14276,Private room,111,1,1,2023-07-14,0.18,10,131,1,
905169781088903857,Bed and breakfast in Genève · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,50015263,Cordy,,Commune de Genève,46.19533,6.14328,Private room,111,1,4,2023-10-03,0.64,10,124,4,
905179087508221573,Rental unit in Genève · ★4.80 · 1 bedroom · 1 bed · 1.5 baths,2046177,Laura,,Commune de Genève,46.19917,6.14749,Entire home/apt,200,4,9,2023-11-26,1.35,1,0,9,
905500696641843726,Rental unit in Genève · ★4.20 · 3 bedrooms · 4 beds · 2.5 baths,3528377,Marc,,Commune de Genève,46.20113,6.1626,Entire home/apt,757,3,10,2023-12-17,1.61,86,151,10,
905832953734011909,Rental unit in Vernier · 2 bedrooms · 2 beds · 1.5 baths,2795201,Hamidul,,Vernier,46.21928,6.10887,Entire home/apt,100,3,1,2023-07-01,0.17,1,86,1,
905876663855424453,Rental unit in Genève · 1 bedroom · 1 bath,36075703,Emma,,Commune de Genève,46.2134,6.15043,Entire home/apt,264,4,2,2023-09-02,0.34,1,47,2,
906449809332508298,Home in Bellevue · ★5.0 · 2 bedrooms · 2 beds · 2 baths,48569885,Mélissa,,Bellevue,46.25776,6.14222,Entire home/apt,180,1,3,2023-06-23,0.45,1,81,3,
907001581842898277,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,518328403,Johann,,Commune de Genève,46.19999,6.1393,Entire home/apt,86,1,0,,,2,208,0,
907304219555687833,Rental unit in Genève · ★4.88 · 1 bedroom · 1 bed · 1 bath,11129026,Alexandra,,Commune de Genève,46.2046,6.1591,Entire home/apt,189,2,8,2023-09-11,1.22,1,114,8,
907647774997487662,Rental unit in Genève · 2 bedrooms · 3 beds · 1 bath,34197414,Helena,,Commune de Genève,46.19188,6.15656,Entire home/apt,200,7,0,,,1,57,0,
907728059903618407,Rental unit in Genève · 1 bedroom · 3 beds · 1.5 baths,518515703,Catherine,,Commune de Genève,46.2150987,6.1290646,Entire home/apt,128,5,1,2023-07-15,0.18,1,89,1,
907801081921976401,Rental unit in Chêne-Bourg · 1 bedroom · 2 beds · 1 bath,30863593,Aramas,,Thônex,46.19071,6.19842,Entire home/apt,125,6,1,2023-06-17,0.15,1,339,1,
907899488802309585,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,141452870,Sohyr,,Commune de Genève,46.21716,6.14735,Private room,87,2,1,2023-10-14,0.40,2,364,1,
908441185332268312,Rental unit in Genève · ★5.0 · 2 bedrooms · 2 beds · 1 bath,63861066,Agathe,,Commune de Genève,46.20368,6.15639,Entire home/apt,175,4,3,2023-08-27,0.68,1,25,3,
908511078218019820,Rental unit in Genève · ★4.25 · 2 bedrooms · 2 beds · 1.5 shared baths,16800357,Victor,,Commune de Genève,46.2147264,6.147167100000001,Private room,80,1,4,2023-11-21,0.62,1,364,4,
908558957965719740,Rental unit in Genève · ★4.81 · 2 bedrooms · 3 beds · 1 bath,39900756,Mary Leïla,,Commune de Genève,46.2038952,6.1577145,Entire home/apt,308,2,26,2023-12-13,4.04,1,173,26,
909353615481316445,Rental unit in Genève · ★4.67 · 1 bedroom · 1 bed · 1 bath,518914856,Ghalia,,Commune de Genève,46.2024,6.14486,Entire home/apt,,3,6,2023-09-15,0.96,1,0,6,
909913305452875558,Rental unit in Genève · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,469130235,Evelin,,Commune de Genève,46.213241585268676,6.148145422339439,Private room,77,2,54,2023-12-23,8.31,1,262,54,
910199328528088406,Rental unit in Chêne-Bourg · 2 bedrooms · 3 beds · 1.5 baths,170990135,Camille,,Chêne-Bourg,46.19542270616847,6.197751201689243,Entire home/apt,,7,0,,,1,0,0,
910711510908940708,Rental unit in Genève · ★4.39 · 1 bedroom · 1 bed · 1 private bath,414534534,Evince,,Commune de Genève,46.20981889999999,6.133785200000001,Private room,53,1,32,2023-12-11,4.87,2,0,32,
910775763127558139,Rental unit in Genève · ★5.0 · 1 bedroom · 2 beds · 1 bath,22637525,Kathleen,,Commune de Genève,46.20499,6.16074,Entire home/apt,167,3,7,2023-09-10,1.11,2,7,7,
911323250977895472,Rental unit in Bardonnex · 2 bedrooms · 2 beds · 2 baths,41529083,Marine,,Bardonnex,46.14386,6.13668,Entire home/apt,,5,0,,,1,0,0,
911368406052072551,Bed and breakfast in Veyrier · 1 bedroom · 1 bed · 1 bath,35568198,Dan,,Veyrier,46.16661,6.18582,Private room,57,1,1,2023-06-15,0.15,1,360,1,
911431338882223555,Rental unit in Chêne-Bougeries · 1 bedroom · 1 bed · 1 bath,81584892,Victoria,,Chêne-Bougeries,46.19979,6.17646,Entire home/apt,,20,0,,,1,0,0,
911513837158075027,Home in Lancy · ★5.0 · 2 bedrooms · 2 beds · 2 baths,248005787,Pierre,,Lancy,46.18409,6.11141,Private room,81,2,4,2023-12-23,4,2,0,4,
912062224103693524,Home in Pregny-Chambésy · 1 bedroom · 1 bed · 1 bath,519543856,Mathieu,,Pregny-Chambésy,46.24442,6.13037,Entire home/apt,84,1,0,,,1,89,0,
912203080771280997,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,519550172,Ferrin,,Commune de Genève,46.187,6.15239,Entire home/apt,96,2,1,2023-06-20,0.16,1,85,1,
912219589884997630,Rental unit in Genève · ★4.67 · 2 bedrooms · 2 beds · 1.5 baths,32487936,Jack,,Commune de Genève,46.21111639196839,6.130656413733959,Entire home/apt,300,2,3,2023-11-04,0.48,1,281,3,
912337088485935426,Rental unit in Genève · 1 bedroom · 2 beds · 1 bath,512285796,Julie,,Commune de Genève,46.194820847907785,6.14655619437784,Entire home/apt,175,10,2,2023-11-11,0.58,1,318,2,
912712298548918390,Rental unit in Genf · ★4.60 · Studio · 2 beds · 1 bath,203608563,Bilel,,Commune de Genève,46.18999,6.14525,Entire home/apt,80,1,10,2023-12-08,1.71,17,362,10,
912724741066916096,Rental unit in Genève · 1 bedroom · 2 beds · 1 bath,203608563,Bilel,,Commune de Genève,46.21014001811308,6.144569518266416,Entire home/apt,111,1,0,,,17,346,0,
912892828347631775,Rental unit in Genève · ★4.36 · Studio · 1 bed · 1 bath,203608563,Bilel,,Commune de Genève,46.19653940464472,6.142262601624877,Entire home/apt,94,1,22,2023-12-11,3.69,17,352,22,
913074176087462077,Rental unit in Genève · ★4.88 · 1 bedroom · 1 bed · 1 bath,17248473,Yooneet,,Commune de Genève,46.20403,6.16039,Entire home/apt,125,1,8,2023-12-14,1.45,5,0,8,
913854627196566863,Rental unit in Genève · 1 bedroom · 1 bed · 2 baths,13465646,Isabelle,,Commune de Genève,46.20309,6.15653,Entire home/apt,,3,0,,,1,0,0,
914458065410783762,Rental unit in Genève · ★4.77 · 1 bedroom · 3 beds · 1 bath,3737690,Philippe,,Commune de Genève,46.2031386,6.1446912,Entire home/apt,185,2,13,2023-12-03,2.48,23,304,13,
914522458746748864,Rental unit in Genève · ★5.0 · 2 bedrooms · 2 beds · 1 bath,263434003,Yohanan,,Commune de Genève,46.20583,6.13133,Entire home/apt,110,6,4,2023-07-27,0.65,1,5,4,
914655230753556028,Rental unit in Onex · 2 bedrooms · 2 beds · 1 bath,460710416,Ridha,,Onex,46.19095,6.10386,Entire home/apt,64,30,1,2023-07-17,0.18,1,365,1,
914895830428484718,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,9590203,Alfonso,,Commune de Genève,46.18963369999999,6.1423676,Private room,57,2,2,2023-11-10,0.72,1,81,2,
915091367489160354,Rental unit in Genève · ★4.44 · 1 bedroom · 1 bed · 1 bath,3528377,Marc,,Commune de Genève,46.20368,6.16113,Entire home/apt,137,2,9,2023-12-04,1.44,86,359,9,
915103641560174454,Rental unit in Genève · ★4.67 · 1 bedroom · 1 bed · 1 bath,6856029,Anaïs,,Commune de Genève,46.20330300000001,6.159154,Entire home/apt,120,5,3,2023-09-23,0.52,1,10,3,
915591436337173815,Rental unit in Genève · ★4.33 · 1 bedroom · 1 bed · 1 bath,9910212,Lylia,,Commune de Genève,46.2012684,6.130157,Entire home/apt,80,1,3,2023-08-03,0.47,5,2,3,
916070747094541803,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,75429883,Senda,,Commune de Genève,46.201297991190536,6.131886221564658,Entire home/apt,80,7,0,,,1,38,0,
917098766871427483,Rental unit in Genève · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,19438758,George,,Commune de Genève,46.2119,6.15278,Entire home/apt,280,1,12,2023-12-09,2.08,2,0,12,
917159543770686348,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,520802785,Sarah,,Commune de Genève,46.205058367933574,6.16284128585029,Private room,31,2,0,,,1,59,0,
917291747840847334,Rental unit in Genève · 1 bedroom · 1 bed · 1.5 baths,15480545,Alex,,Commune de Genève,46.20892614678449,6.138486117100444,Private room,60,1,1,2023-12-02,1,2,25,1,
917303280504405424,Rental unit in Genève · ★4.62 · Studio · 2 beds · 1 bath,203608563,Bilel,,Commune de Genève,46.20301992052065,6.138196586614261,Entire home/apt,90,1,25,2023-12-13,6.05,17,0,25,
917404264013185445,Rental unit in Le Grand-Saconnex · ★4.75 · Studio · 2 beds · 1.5 baths,520880349,Pablo Wilquiter,,Grand-Saconnex,46.23304,6.12455,Entire home/apt,89,1,8,2023-12-24,1.52,1,2,8,
917404305370041796,Rental unit in Genève · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,9097307,Andres,,Commune de Genève,46.211,6.14955,Private room,100,1,33,2023-11-11,5.24,1,81,33,
917470396722523473,Rental unit in Genève · ★5.0 · 1 bedroom · 1 bed · 1 bath,426323066,Laurent,,Commune de Genève,46.19625,6.13798,Private room,78,1,6,2023-12-03,0.96,1,231,6,
917985527704321592,Rental unit in Genève · ★4.74 · Studio · 2 beds · 1 bath,203608563,Bilel,,Commune de Genève,46.19815777072719,6.157683151593926,Entire home/apt,98,1,19,2023-12-10,5.00,17,326,19,
918004668699022803,Rental unit in Petit-Lancy · ★3.86 · 1 bedroom · 2 beds · 1 bath,505577360,Lukas,,Lancy,46.19633894988106,6.120849851187297,Entire home/apt,115,2,6,2023-12-07,1.20,3,0,6,
918014273718283116,Rental unit in Genève · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,507261715,Esteban,,Commune de Genève,46.20979984106097,6.146448196835052,Private room,83,1,15,2023-11-30,2.51,6,14,15,
918086924364312951,Rental unit in Genève · ★4.95 · 2 bedrooms · 2 beds · 1 bath,521055676,Charlotte,,Commune de Genève,46.201117014994196,6.145895638623036,Entire home/apt,294,2,19,2023-12-14,3.41,1,52,19,
918177910858954096,Rental unit in Le Grand-Saconnex · 1 bedroom · 1 bed · 1 bath,420765899,J H Z,,Grand-Saconnex,46.226382344331306,6.112145382598296,Entire home/apt,118,1,0,,,1,365,0,
918228783502782311,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,521101879,Kebe,,Commune de Genève,46.210462099338834,6.1359772965280515,Entire home/apt,170,1,0,,,1,365,0,
918580153975701741,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,24890389,Vaea,,Commune de Genève,46.212751062952336,6.133127075080931,Entire home/apt,89,5,1,2023-07-09,0.17,1,0,1,
918710793176009022,Rental unit in Corsier · Studio · 1 bed · 1 bath,70716377,Julien,,Corsier,46.261399152986804,6.224386060041161,Entire home/apt,49,60,0,,,1,96,0,
918774684038045827,Rental unit in Genève · ★5.0 · 1 bedroom · 1 bed · 1 bath,400108289,Francois E.,,Commune de Genève,46.22664,6.12728,Entire home/apt,195,3,3,2023-10-15,0.73,1,236,3,
918775544257945792,Rental unit in Genève · 2 bedrooms · 2 beds · 1 bath,335343816,Anaïs,,Commune de Genève,46.21272574658673,6.151503410525775,Entire home/apt,151,3,1,2023-08-08,0.21,1,0,1,
919415267339952363,Rental unit in Genève · ★5.0 · Studio · 3 beds · 1 bath,27798001,Imen,,Commune de Genève,46.205942894545586,6.137289073065187,Entire home/apt,95,30,3,2023-09-18,0.49,1,241,3,
919442309517856506,Rental unit in Genève · 1 bedroom · 1 bed · 1 shared bath,521400552,Andres,,Commune de Genève,46.2101929770899,6.147763542830944,Private room,120,1,0,,,2,269,0,
919442312483941936,Rental unit in Genève · ★4.37 · 1 bedroom · 1 bed · 1 bath,521400552,Andres,,Commune de Genève,46.209245414063176,6.148427281732701,Private room,79,1,19,2023-12-20,6.06,2,255,19,
919515160822232875,Rental unit in Genève · ★4.75 · 2 bedrooms · 2 beds · 1 bath,49068742,Laure-Elie,,Commune de Genève,46.20700987780833,6.129163260527891,Entire home/apt,100,3,4,2023-08-15,0.72,1,47,4,
919628032669675663,Rental unit in Genève · 2 bedrooms · 2 beds · 2.5 baths,15495579,Andrew,,Commune de Genève,46.19300940571171,6.166187477205046,Entire home/apt,280,4,0,,,1,364,0,
919644556965584438,Rental unit in Genève · ★4.96 · 1 bedroom · 2 beds · 1 shared bath,165206562,Michael,,Commune de Genève,46.21451779343076,6.1216589462425475,Shared room,39,1,28,2023-12-23,4.91,3,163,28,
920095033851547516,Rental unit in Genève · ★4.50 · 1 bedroom · 1 bed · 1.5 shared baths,414534534,Evince,,Commune de Genève,46.20981889999999,6.133785200000001,Private room,50,1,16,2023-10-29,3.18,2,348,16,
920877625206429740,Rental unit in Genève · ★4.78 · 1 bedroom · 1 bed · 1 bath,40871964,Philippe,,Commune de Genève,46.20064782175321,6.166986095672891,Entire home/apt,95,2,9,2023-08-23,1.64,1,5,9,
921408293122871010,Rental unit in Genève · ★5.0 · 2 bedrooms · 3 beds · 1 bath,7275819,Florian,,Commune de Genève,46.18852714807602,6.159002397042323,Entire home/apt,150,3,3,2023-08-22,0.63,1,19,3,
921550848423170538,Villa in Lancy · ★4.83 · 1 bedroom · 1 bed · 1.5 baths,45179059,Lorenza,,Lancy,46.183327,6.1212142,Private room,400,60,6,2023-12-10,1.55,3,43,6,
921708592356794583,Rental unit in Genève · 1 bedroom · 1 bed · Half-bath,521959408,Hervé,,Commune de Genève,46.22472685466797,6.122182348749808,Private room,115,6,0,,,1,364,0,
922043854005901800,Bungalow in Lancy · ★4.57 · 1 bedroom · 1 bed · 2.5 shared baths,45179059,Lorenza,,Lancy,46.18254819769174,6.121977881573834,Private room,189,2,14,2023-10-12,3.62,3,19,14,
922288534158726503,Home in Collonge-Bellerive · ★5.0 · 3 bedrooms · 4 beds · 1 bath,116734461,Eric,,Collonge-Bellerive,46.25541158838634,6.2106179922493965,Entire home/apt,215,3,7,2023-10-28,1.40,3,254,7,
922413871824543462,Rental unit in Thônex · 1 bedroom · 1 bed · 1 private bath,72040810,Claire Jeanne,,Thônex,46.19825359666157,6.208343755738375,Private room,56,3,1,2023-07-14,0.18,1,54,1,
922594066972923883,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,518328403,Johann,,Commune de Genève,46.20030043878286,6.137215443483967,Entire home/apt,81,1,0,,,2,166,0,
922873964796410730,Rental unit in Vernier · 1 bedroom · 1 bed · 1 bath,511067541,Cédric,,Vernier,46.20960177685379,6.111756797313666,Entire home/apt,80,5,1,2023-09-23,0.31,1,12,1,
922937738588739264,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,43564571,Junior,,Commune de Genève,46.20287361942784,6.159708393245241,Private room,86,2,1,2023-10-04,0.35,1,0,1,
923004230182893169,Rental unit in Carouge · 1 bedroom · 1 bed · 1 bath,419901673,Romeo,,Carouge,46.18993137591027,6.134658251959884,Entire home/apt,96,19,1,2023-11-27,1,6,356,1,
923603494342209687,Hotel in Genève · ★4.33 · 2 bedrooms · 3 beds · 2 baths,513912311,Fassbindhotels,,Commune de Genève,46.215992013221154,6.131787999252033,Private room,180,2,3,2023-10-27,0.53,9,76,3,
923978134556675695,Rental unit in Genève · ★4.89 · 1 bedroom · 1 bed · 1 bath,522590944,José Manuel,,Commune de Genève,46.21293286564514,6.147935611732808,Private room,81,2,9,2023-12-06,1.70,2,213,9,
924300655419685554,Rental unit in Genève · 1 bedroom · 1 bed · 1.5 shared baths,10917484,Salvatore,,Commune de Genève,46.20083806265949,6.137796421669016,Private room,,1,0,,,2,0,0,
924331335563240856,Rental unit in Geneva · ★5.0 · 1 bedroom · 3 beds · 1 bath,278098739,Petr,,Commune de Genève,46.1963913218599,6.141725088146716,Entire home/apt,140,2,3,2023-12-21,3,1,66,3,
924502998178271035,Rental unit in Lancy · 1 bedroom · 1 bed · 1 bath,272220411,Manon,,Lancy,46.17821,6.11487,Private room,79,1,0,,,1,89,0,
924644105759022769,Hotel in Genève · 1 bedroom · 1 bed · 1 bath,513912311,Fassbindhotels,,Commune de Genève,46.21524,6.13153,Private room,120,2,0,,,9,86,0,
924657405468058705,Hotel in Genève · 1 bedroom · 1 bed · 1 bath,513912311,Fassbindhotels,,Commune de Genève,46.21651926731484,6.131566176436914,Private room,120,2,0,,,9,86,0,
924681184427409140,Hotel in Genève · 1 bedroom · 1 bed · 1 bath,513912311,Fassbindhotels,,Commune de Genève,46.215829249613854,6.131745453420251,Private room,100,2,0,,,9,85,0,
924737620200069629,Serviced apartment in Genève · 1 bedroom · 1 bed · 1 bath,422145860,Julia,,Commune de Genève,46.205769674518294,6.133541770248307,Entire home/apt,103,5,0,,,2,130,0,
925113745189387085,Hotel in Genève · ★4.67 · 1 bedroom · 1 bed · 1 bath,513912311,Fassbindhotels,,Commune de Genève,46.21523207456082,6.131651399489604,Private room,100,2,3,2023-10-29,0.52,9,85,3,
925124342101911298,Hotel in Genève · 1 bedroom · 1 bed · 1 bath,513912311,Fassbindhotels,,Commune de Genève,46.21469135481721,6.133846162659227,Private room,100,2,1,2023-07-16,0.18,9,86,1,
925309914446775607,Bed and breakfast in Genève · ★5.0 · 1 bedroom · 1 bed · 1 bath,505221348,Sylvie,,Commune de Genève,46.1963374,6.144236299999999,Private room,100,2,4,2023-12-05,0.78,1,262,4,
925989848617562151,Rental unit in Genève · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,80479131,Diana,,Commune de Genève,46.21173936052333,6.145373189643479,Entire home/apt,117,7,4,2023-11-04,0.75,2,9,4,
926025868837170304,Rental unit in Genève · ★4.33 · 1 bedroom · 1 bed · 1.5 baths,523086907,Giulia,,Commune de Genève,46.20149,6.16123,Private room,91,2,3,2023-12-08,1.05,1,0,3,
926084277758072490,Rental unit in Genève · ★4.81 · 1 bedroom · 2 beds · 1 bath,476568066,Audrey,,Commune de Genève,46.20421278855461,6.149697297874276,Entire home/apt,167,1,31,2023-12-01,5.28,1,48,31,
926115031823041548,Rental unit in Genève · ★4.29 · 1 bedroom · 1 bed · 2 baths,244749809,Wagner,,Commune de Genève,46.209163054138244,6.147909387946129,Private room,77,1,7,2023-11-15,1.47,8,89,7,
926538953955685854,Villa in Vésenaz · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,44339005,Katia,,Collonge-Bellerive,46.2429376,6.2052824,Private room,145,1,4,2023-12-03,1.09,1,266,4,
